username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
lopezgilalvaro;2018-12-19 18:23;0;2;"En Univalle Estereo 105.5 fm con los periodistas Trinidad Garcia , Felix Barragan , Wilson Araque. Alejandro Eder. En Mesa de trabajo sobre el Sistema de transporte masivo de Cali. https://www.instagram.com/p/BrlC6DaA5SW/?utm_source=ig_twitter_share&amp;igshid=1hmge3svs7ne6";;;;"1075456630962176001";https://twitter.com/lopezgilalvaro/status/1075456630962176001
alejoeder;2018-12-19 17:48;3;13;"Estamos al aire en Univalle Estéreo 105.3 FM, junto con @talianav!! Conéctense al en vivo aquí: https://bit.ly/29trSYj";;@TalianaV;;"1075447887868387329";https://twitter.com/alejoeder/status/1075447887868387329
HectorAcebo;2018-12-19 17:42;0;0;"Conferencia "El '#soul': carne y espíritu". #Univalle, 9/4/2018. Fotografía de Josè Sabdiel Felipez (Unidad de Comunicación de Univalle). ";;;#soul #Univalle;"1075446300596944896";https://twitter.com/HectorAcebo/status/1075446300596944896
nikisadoradunca;2018-12-19 16:14;0;0;"Está es una de las mejores luchas con ella ganamos todos y digo esto por qué mis hijas (la mayor que hace su doctorado en el Brasil) y la menor estudian en Univalle. Y por lo menos en el laboratorio de química le tocó con las uñas terminar la carrera";;;;"1075424061734440960";https://twitter.com/nikisadoradunca/status/1075424061734440960
UnivalleCol;2018-12-19 16:13;8;12;"La @DintevUnivalle informa a la comunidad universitaria que a partir del miércoles 2 de enero de 2019 a las 8:00 a.m., se suspenderá el servicio del Campus Virtual de Univalle por actualización de la plataforma. El servicio será restablecido a partir del lunes 14 de enero";;@DintevUnivalle;;"1075423765675286528";https://twitter.com/UnivalleCol/status/1075423765675286528
jmgaspart;2018-12-19 15:44;0;1;"Por una navidad #PrendeLaFiestaSinPólvora y #NoBajemosLaGuardia más impacto en las campañas, más educación @INSColombia @MinSaludCol @SaludCali @Univalle_FSalud @InstCISALVA @AlcaldiaDeCali @HUVoficial @NoticiasUno @lasillapacifico @FedemedicaC @ColegioMedicoCo @LaPullaOficial";;@INSColombia @MinSaludCol @SaludCali @Univalle_FSalud @InstCISALVA @AlcaldiaDeCali @HUVoficial @NoticiasUno @lasillapacifico @FedemedicaC @ColegioMedicoCo @LaPullaOficial;#PrendeLaFiestaSinP #NoBajemosLaGuardia;"1075416553649307649";https://twitter.com/jmgaspart/status/1075416553649307649
Univalle_FSalud;2018-12-19 15:31;4;4;"Después de que los estudiantes hubieran llegado a un acuerdo con el gobierno nacional, éstas son las fechas que contempla la Universidad del Valle para volver a clases. ";;;;"1075413421242441728";https://twitter.com/Univalle_FSalud/status/1075413421242441728
julietacomunica;2018-12-19 14:59;0;0;"La Nueva Cultura de Radio, una radio bien hecha, de 9:30 a 11:30 a. m de Lunes a Viernes: Escalera al Cielo, Rock & Pop, por 105.3 FM, http://emisora.univalle.edu.co y en la App Univalle Estéreo. ";;;;"1075405239967211520";https://twitter.com/julietacomunica/status/1075405239967211520
UVsocioeconomia;2018-12-19 14:27;2;1;"¡Comparte con tus amigos de #Univalle y externos! BBC News Mundo - Cara a cara con economistas que cambiaron el mundo ";;;#Univalle;"1075397112106508288";https://twitter.com/UVsocioeconomia/status/1075397112106508288
XIXCAMUV;2018-12-19 13:00;0;0;"PM Thunderstorms Hoy! con una max 32C y una minima 22C. A un dia menos del #XIXCAMUV 9-11 Jul http://goo.gl/lRFK89 @Univalle_FSalud";;@Univalle_FSalud;#XIXCAMUV;"1075375327755550720";https://twitter.com/XIXCAMUV/status/1075375327755550720
RTapari;2018-12-19 12:39;0;7;"Continuamos haciendo prensa en Mattinata, Univalle, Cochabamba, Bolivia. Muchas Gracias mattinata_2.0 x recibirnos con tanto cariño!!! @angrisanigaston @cris_alcarazok scaytraile #bolivia… https://www.instagram.com/p/BrkbhE8ncXw/?utm_source=ig_twitter_share&amp;igshid=ykjvyi4o57oz";;@angrisanigaston @cris_alcarazok;#bolivia;"1075370010888077313";https://twitter.com/RTapari/status/1075370010888077313
MarliumJamir;2018-12-19 10:42;0;0;"Concierto de Coros hechos en Univalle. 1 de junio de 2018 https://www.youtube.com/attribution_link?a=_Xx8NSQvO6Q&amp;u=%2Fwatch%3Fv%3DT-mRu-u_smE%26feature%3Dshare";;;;"1075340654551670784";https://twitter.com/MarliumJamir/status/1075340654551670784
Univalle_Nic;2018-12-19 06:17;1;1;"";;;;"1075273810813820929";https://twitter.com/Univalle_Nic/status/1075273810813820929
HectorAcebo;2018-12-19 01:19;0;0;"El 9 de enero me reincorporaré a mi cargo; seguiré coordinando y realizando proyectos investigativos y artísticos en #Univalle. Y, desde febrero, dictaré dos materias: Expresión Oral y Corporal (nuevamente) y Cine.";;;#Univalle;"1075198902209519617";https://twitter.com/HectorAcebo/status/1075198902209519617
progresick;2018-12-18 23:36;0;0;"Nuestras apariciones en Televisión ATB,RTP, UNITEPC TV, UNIVALLE TV, etc. Estamos rumbo a cumplir 10 años! Gracias por seguirnos lml #ProgresickLive #ProgresickPerformance #Progresick10Años https://www.instagram.com/p/BrjB5jaA0hT/?utm_source=ig_twitter_share&amp;igshid=15pn4ksebcfdv";;;#ProgresickLive #ProgresickPerformance #Progresick10A;"1075172973961728000";https://twitter.com/progresick/status/1075172973961728000
EjasBobadas;2018-12-18 20:37;0;1;"Vinimos a prenderlo en Univalle ";;;;"1075128063116103680";https://twitter.com/EjasBobadas/status/1075128063116103680
UVsocioeconomia;2018-12-18 19:12;0;1;"¡Atención #Univalle! Convocatoria: Enlace Territorial Iniciativa Barómetro Observar las dinámicas territoriales y recabar información sobre la implementación del Acuerdo de Paz en territorio. Términos y condiciones: https://goo.gl/vU477Y";;;#Univalle;"1075106544184897538";https://twitter.com/UVsocioeconomia/status/1075106544184897538
jhonnymnavia;2018-12-18 18:09;0;0;"Fue la primera vez que entré a Univalle a un toque de metal. Se respiraba rock en la universidad. Ya nada queda de esos buenos tiempos :(";;;;"1075090665866977280";https://twitter.com/jhonnymnavia/status/1075090665866977280
UnManBorracho;2018-12-18 16:43;0;0;"Bastante deprimido la verdad. Univalle tiene menos de una década de vida restante como institución pública.";;;;"1075069167458492416";https://twitter.com/UnManBorracho/status/1075069167458492416
julietacomunica;2018-12-18 15:03;0;2;"Las generaciones. ¿Sabes a qué generación perteneces? ¿Cuáles son las características de cada generación? Importancia e influencia de las generaciones . Tema de hoy en Escalera al Cielo, Rock & Pop. Por 105.3 FM, http://emisora.univale.edu.co y en la App Univalle Estereo ";;;;"1075043951953014785";https://twitter.com/julietacomunica/status/1075043951953014785
julietacomunica;2018-12-18 15:02;0;1;"Bienvenidos a la Nueva Cultura de Radio, Escalera al Cielo, Rock & Pop, por 105.3 Fm, http://emisora.univalle.edu.co y en la App Univalle Estéreo, 9:30 a 11:30 a. Estamos haciendo Radio con Sentido. ";;;;"1075043728463683584";https://twitter.com/julietacomunica/status/1075043728463683584
Univalle_FSalud;2018-12-18 14:22;0;0;"Échale un vistazo al nuevo Boletín informativo de City Cancer Challenge https://bit.ly/2CkSMRx";;;;"1075033592856805379";https://twitter.com/Univalle_FSalud/status/1075033592856805379
Univalle_FSalud;2018-12-18 13:56;1;4;"Descubra cuales son algunas de las afecciones que deterioran la salud de los vallecaucanos. https://bit.ly/2Cl1jUE";;;;"1075027040351477761";https://twitter.com/Univalle_FSalud/status/1075027040351477761
XIXCAMUV;2018-12-18 13:00;0;0;"Isolated Thunderstorms Hoy! con una max 33C y una minima 22C. A un dia menos del #XIXCAMUV 9-11 Jul http://goo.gl/lRFK89 @Univalle_FSalud";;@Univalle_FSalud;#XIXCAMUV;"1075012984576114688";https://twitter.com/XIXCAMUV/status/1075012984576114688
stefa0618;2018-12-18 05:33;1;1;"Que lindo es saber que es pintado por los mismos papás y adorna la universidad #sosuniversidadespúblicas #univalle #publica #universidadpublica";;;#sosuniversidadesp #univalle #publica #universidadpublica;"1074900546388144128";https://twitter.com/stefa0618/status/1074900546388144128
AndresGo29;2018-12-18 03:27;0;0;"¿Cuándo regresarán a clases en Univalle tras acuerdo nacional con el Gobierno? via @elPaiscali http://www.elpais.com.co/cali/paro-estudiantil-univalle-contempla-estas-fechas-para-el-reinicio-de-clases.html?utm_source=elpais-whatsapp";;@elpaiscali;;"1074868653420630017";https://twitter.com/AndresGo29/status/1074868653420630017
vasjulian;2018-12-18 01:40;0;0;"Univalle";;;;"1074841701888520192";https://twitter.com/vasjulian/status/1074841701888520192
elpaiscali;2018-12-17 23:30;2;3;"Paro estudiantil: Univalle contempla estas fechas para el reinicio de clases https://buff.ly/2CjIFMU";;;;"1074809040709083136";https://twitter.com/elpaiscali/status/1074809040709083136
OrquestArrecife;2018-12-17 23:05;0;0;"He añadido un vídeo a una lista de reproducción de @YouTube (http://youtu.be/Wb_l6EcToHs?a - 50 años de Ingeniería Civil - Univalle).";;@YouTube;;"1074802702901764097";https://twitter.com/OrquestArrecife/status/1074802702901764097
Hellotrip;2018-12-17 22:27;0;1;"Hace unos 10 años que compusimos esta cancion a la memoria de Jhonny Silva, estudiante de la univalle y asesinado por el SMAD... Es triste ver como con el pasar del tiempo esta canción continua cobrando sentido. Hoy va en... https://m.soundcloud.com/auroestesia/antimotines";;;;"1074793111656820737";https://twitter.com/Hellotrip/status/1074793111656820737
Univalle_FSalud;2018-12-17 22:12;0;1;"Mira en que posición quedó la Universidad del Valle, respecto a las Pruebas Saber Pro del año 2017 https://bit.ly/2QEknpK";;;;"1074789431150825473";https://twitter.com/Univalle_FSalud/status/1074789431150825473
ValenciaNels0n;2018-12-17 21:50;0;0;"Cada región, posee sus características; en mi caso, soy parte de un grupo que le hace seguimiento a la regional de la UN y dos sedes de Univalle. Eso es similar a lo que ocurre en algunas cooperativas, asociados llevan aportes c/mes y muy pocos o ninguno revisan libros contable.";;;;"1074783920745525248";https://twitter.com/ValenciaNels0n/status/1074783920745525248
RalCastle1;2018-12-17 20:46;0;0;"Grandes bebidas, ##soyCUT #UNIVALLE SALUD ";;;#soyCUT #UNIVALLE;"1074767763795795968";https://twitter.com/RalCastle1/status/1074767763795795968
Univalle_FSalud;2018-12-17 20:24;0;1;"Por primera vez apareció en Colombia un parásito de malaria con una mutación que lo hace resistente a la principal cura contra la enfermedad. ";;;;"1074762401340375041";https://twitter.com/Univalle_FSalud/status/1074762401340375041
arquitectura_uv;2018-12-17 19:37;0;0;"Se requiere ARQUITECT@con experiencia en adecuación y/o construcción de colegios, Mínimo 5 años de experiencia general. Tipo de Contrato: Prestación de Servicios. Info: lfmunozh@gmail.com @UNIVALLE_CALI @egresadoUValle";;@UNIVALLE_CALI @egresadoUValle;;"1074750330338979842";https://twitter.com/arquitectura_uv/status/1074750330338979842
abogadosenCali2;2018-12-17 19:16;0;0;"No vi noticia nueva el incremento del pie de fuerza lo anunciaron desde hace rato y nada que llega. Los recursos para seguridad también ya habían sido anunciados. Los encapuchados en la univalle, son tan viejos como las protestas qué hacen.";;;;"1074745125711024132";https://twitter.com/abogadosenCali2/status/1074745125711024132
Univalle_FSalud;2018-12-17 19:13;1;2;"Después de dos meses de movilización, el movimiento estudiantil y el gobierno han llegado a un acuerdo. ";;;;"1074744529083883521";https://twitter.com/Univalle_FSalud/status/1074744529083883521
jhonnymnavia;2018-12-17 18:21;0;2;"En el 2005 se podía leer en las paredes de Univalle: -punk -metal +Cumbia + Lisandro Meza Deberieron ser buenos tiempos.";;;;"1074731280166723585";https://twitter.com/jhonnymnavia/status/1074731280166723585
CygnusOfficial;2018-12-17 18:11;0;0;"Rock and roll motherfuckers...!!! . . . . #music #art #rock #rockandroll #cool #musicbusiness #univalle #musicianlife #gig #concert #concerts #booking #sweden #norway #heathen #viking… https://www.instagram.com/p/Brf2dlIDKe8/?utm_source=ig_twitter_share&amp;igshid=q8op12jri3fe";;;#music #art #rock #rockandroll #cool #musicbusiness #univalle #musicianlife #gig #concert #concerts #booking #sweden #norway #heathen #viking;"1074728901249769475";https://twitter.com/CygnusOfficial/status/1074728901249769475
Univalle_FSalud;2018-12-17 17:15;0;1;"Univalle acompaña la implementación de soluciones TIC para Cali Mira la nota en el siguiente enlace https://bit.ly/2A4pXr8";;;;"1074714704579301378";https://twitter.com/Univalle_FSalud/status/1074714704579301378
Univalle_FSalud;2018-12-17 16:27;2;4;"Univalle Saludable y Libre de Humo tiene ciertas recomendaciones para que lleves una vida con hábitos saludables. ";;;;"1074702685297889280";https://twitter.com/Univalle_FSalud/status/1074702685297889280
JCardenasFlaco;2018-12-17 16:13;0;0;"Novena marcha de Univalle, desde Terrón y el Oeste de Cali, con ojeras a mil de trabajar de noche y madrugar al Paro, pero no importa, la alegría se me nota, a pesar de mantener con cara… https://www.instagram.com/p/BrfqcRcD6iP/?utm_source=ig_twitter_share&amp;igshid=1d6cq299r4r4t";;;;"1074699187638407169";https://twitter.com/JCardenasFlaco/status/1074699187638407169
Fescobarn;2018-12-17 15:07;1;7;"Me llegó esta imagen sobre los grados en Univalle y quise compartirla por aquí. ";;;;"1074682618510225408";https://twitter.com/Fescobarn/status/1074682618510225408
julietacomunica;2018-12-17 15:00;0;0;"Bienvenidos a la Nueva Cultura de Radio, Escalera al Cielo, Rock & Pop, por 105.3 Fm, http://emisora.univalle.edu.co y en la App Univalle Estéreo, 9:30 a 11:30 a. m ";;;;"1074680829480194048";https://twitter.com/julietacomunica/status/1074680829480194048
UVsocioeconomia;2018-12-17 14:16;0;1;"¡Comparte en #Univalle! DW Akademie: IMS Master's Program Convocatoria Se aceptarán aplicaciones para el programa de maestría bilingüe "International Media Studies" hasta el 31 de marzo 2019. Info: https://goo.gl/v5AV3v";;;#Univalle;"1074669550879338496";https://twitter.com/UVsocioeconomia/status/1074669550879338496
Jolmez;2018-12-17 13:31;0;1;"Estudiar???? Nunca ha estudiado.... El mismo dice q se despierta en la Univalle como "un zombie".... ";;;;"1074658235720847365";https://twitter.com/Jolmez/status/1074658235720847365
XIXCAMUV;2018-12-17 13:00;0;0;"PM Thunderstorms Hoy! con una max 33C y una minima 22C. A un dia menos del #XIXCAMUV 9-11 Jul http://goo.gl/lRFK89 @Univalle_FSalud";;@Univalle_FSalud;#XIXCAMUV;"1074650525201821696";https://twitter.com/XIXCAMUV/status/1074650525201821696
HoyNoticias2;2018-12-17 03:34;0;0;"Directivas de Univalle confirman amenazas a líderes estudiantiles de la universidad: http://youtu.be/0mj4iKTJYPQ?a a través de @YouTube";;@YouTube;;"1074508131370196992";https://twitter.com/HoyNoticias2/status/1074508131370196992
don_colombia;2018-12-17 03:20;0;0;"Prepagos cerca a Univalle San Fernando. (f-prepagos-en-cali) ";;;;"1074504495323787265";https://twitter.com/don_colombia/status/1074504495323787265
Univalle_Nic;2018-12-17 02:53;0;1;"Esta es Universidad Del Valle en Nicaragua (Centroamérica). Es privada. NO estamos asociados a la Universidad Del Valle del Cauca en Colombia.";;;;"1074497663633162240";https://twitter.com/Univalle_Nic/status/1074497663633162240
alonsoarango;2018-12-17 02:00;0;0;"Alistarse a servirle a un gobierno que atenta contra su propio pueblo es TIRANÍA. Se comprobó de los infiltrados, ¿de donde eran? hicieron todo un drama cuando tumbaron los alumbrados de Univalle pero se quedaron calladitos con lo del ojo del estudiante";;;;"1074484462145208320";https://twitter.com/alonsoarango/status/1074484462145208320
Pairumani;2018-12-17 00:41;0;0;"Estudiantes de la Univalle presentan un licor de pasankalla http://www.atb.com.bo/seccion/sociedad/estudiantes-de-la-univalle-presentan-un-licor-de-pasankalla#.XBULL3DaHDF.facebook";;;;"1074464571119886336";https://twitter.com/Pairumani/status/1074464571119886336
SonniaBalicky;2018-12-17 00:33;9;14;"Muy acertado... . Gracias ESMAD por protegernos.... Cuando yo estudié en UNIVALLE jamás los militares me agredieron... Los que sí, eran los del M19 encapuchados... No me dejé poner de escudo.";;;;"1074462509325787136";https://twitter.com/SonniaBalicky/status/1074462509325787136
VUnivalle;2018-12-17 00:11;0;0;"Premio HALCÓN DE ORO para UNIVALLE fue otorgado por la CVC. EL HALCÓN DE ORO DE LA CVC ‘VOLÓ ALTO’ EN SU VERSIÓN 2018. Cinco experiencias por la biodiversidad fueron galardonadas. Ver nota en https://bit.ly/2zJwnvD";;;;"1074457078142590976";https://twitter.com/VUnivalle/status/1074457078142590976
